account_id,attention_priority,value_tier,gmv_total_6m,action_segment,primary_nba,nba_reason_code,execution_status,action_state,owner_role,named_owner_required,notify_am_before_send,playbook_id,recommended_channel,first_action,follow_up_days,success_condition,stop_condition,escalation_condition,guardrail_codes,draft_status,message_template_id,draft_customer_message,internal_task_brief,secondary_test,secondary_test_arm,secondary_test_draft,nurture_subcontext,recent_activity_status,lifecycle_context,rising_tail_watchlist,phase1_rollout_status,buyer_cadence,migration_progress_status,next_rerun_behaviour,change_type,change_flags,generated_action
ACC-181,P4,Tail,149,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-182,P4,Tail,146,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-183,P4,Tail,145,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-184,P4,Tail,134,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-185,P4,Tail,123,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,NO_FEB_GMV (Feb unconfirmed); LOW_CONFIDENCE,Draft ready (not sent),NUR_RETURNED,"Hi {first_name},

Welcome back to Fleek, and thanks for your recent order. You can browse bundles in the app whenever it suits you. If there's anything specific you're sourcing at the moment, reply to this message and we'll help point you in the right direction.

Best,
{sender_name}",,,,,Returned customer,Recently Active,Returned Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-186,P4,Tail,121,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-187,P4,Tail,117,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,NO_FEB_GMV (Feb unconfirmed); LOW_CONFIDENCE,Draft ready (not sent),NUR_RETURNED,"Hi {first_name},

Welcome back to Fleek, and thanks for your recent order. You can browse bundles in the app whenever it suits you. If there's anything specific you're sourcing at the moment, reply to this message and we'll help point you in the right direction.

Best,
{sender_name}",,,,,Returned customer,Recently Active,Returned Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-188,P4,Tail,116,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-189,P4,Tail,116,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-190,P4,Tail,113,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-191,P4,Tail,109,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-192,P4,Tail,107,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,NO_FEB_GMV (Feb unconfirmed); LOW_CONFIDENCE,Draft ready (not sent),NUR_RETURNED,"Hi {first_name},

Welcome back to Fleek, and thanks for your recent order. You can browse bundles in the app whenever it suits you. If there's anything specific you're sourcing at the moment, reply to this message and we'll help point you in the right direction.

Best,
{sender_name}",,,,,Returned customer,Recently Active,Returned Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-193,P4,Tail,106,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-194,P4,Tail,106,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_RETURNED,"Hi {first_name},

Welcome back to Fleek, and thanks for your recent order. You can browse bundles in the app whenever it suits you. If there's anything specific you're sourcing at the moment, reply to this message and we'll help point you in the right direction.

Best,
{sender_name}",,,,,Returned customer,No Meaningful History,Returned Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-195,P4,Tail,103,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,True,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
